統計名：,検察統計,,,,,,,,,,,,,,,,,,
,,,,,,/受理・既済・未済 コード,270,280,290,300,310,320,330,340,420,430,450,460,470
表章項目 コード,表章項目,時間軸(月次) コード,時間軸(月次),罪名_月次 コード,罪名_月次,/受理・既済・未済,既済_総数,既済_起訴_計,既済_起訴_公判請求,既済_起訴_略式命令請求,既済_起訴_即決裁判請求,既済_不起訴_計,既済_不起訴_起訴猶予,既済_不起訴_嫌疑不十分,既済_不起訴_その他,既済_中止,既済_他の検察庁に送致,既済_家庭裁判所に送致,未済
120,人員【人】,2023000404,2023年4月,530,刑法犯_横領・背任,,481,57,41,16,0,290,252,19,19,0,27,107,609
120,人員【人】,2023000404,2023年4月,540,刑法犯_盗品等関係,,45,5,5,0,0,16,7,8,1,0,2,22,60
120,人員【人】,2023000404,2023年4月,550,刑法犯_暴力行為等処罰に関する法律,,157,39,24,15,0,81,76,3,2,0,27,10,136
120,人員【人】,2023000404,2023年4月,560,刑法犯_その他の刑法犯,,"1,079",204,100,104,0,698,222,197,279,1,133,43,"1,864"
120,人員【人】,2023000404,2023年4月,570,特別法犯(道路交通法等違反を除く。),,"5,990","2,097","1,111",986,0,"2,539","2,042",430,67,1,"1,087",266,"7,627"
120,人員【人】,2023000404,2023年4月,580,特別法犯(道路交通法等違反を除く。)_銃砲刀剣類所持等取締法,,418,61,23,38,0,280,253,9,18,0,58,19,389
120,人員【人】,2023000404,2023年4月,590,特別法犯(道路交通法等違反を除く。)_大麻取締法,,583,223,223,0,0,245,123,117,5,0,46,69,568
120,人員【人】,2023000404,2023年4月,600,特別法犯(道路交通法等違反を除く。)_麻薬及び向精神薬取締法,,100,65,64,1,0,26,5,18,3,0,4,5,123
120,人員【人】,2023000404,2023年4月,610,特別法犯(道路交通法等違反を除く。)_覚醒剤取締法,,615,417,417,0,0,138,31,91,16,0,56,4,512
120,人員【人】,2023000404,2023年4月,620,特別法犯(道路交通法等違反を除く。)_あへん法,,0,0,0,0,0,0,0,0,0,0,0,0,0
120,人員【人】,2023000404,2023年4月,630,特別法犯(道路交通法等違反を除く。)_その他の特別法犯,,"4,274","1,331",384,947,0,"1,850","1,630",195,25,1,923,169,"6,035"
120,人員【人】,2023000404,2023年4月,640,道路交通法等違反,,"18,411","5,849",347,"5,502",0,"8,148","7,735",283,130,10,"3,804",600,"7,056"
120,人員【人】,2023000404,2023年4月,650,道路交通法等違反_道路交通法,,"18,282","5,773",347,"5,426",0,"8,112","7,710",272,130,10,"3,787",600,"7,034"
120,人員【人】,2023000404,2023年4月,660,道路交通法等違反_自動車の保管場所の確保等に関する法律,,129,76,0,76,0,36,25,11,0,0,17,0,22
120,人員【人】,2023000303,2023年3月,100,総数,,"88,961","24,225","8,445","15,780",0,"49,689","41,171","6,191","2,327",77,"10,806","4,164","30,595"
120,人員【人】,2023000303,2023年3月,110,刑法犯,,"54,041","11,765","5,548","6,217",0,"34,683","28,442","4,296","1,945",41,"4,617","2,935","19,937"
120,人員【人】,2023000303,2023年3月,120,刑法犯_公務執行妨害,,280,85,40,45,0,139,101,36,2,0,50,6,109
120,人員【人】,2023000303,2023年3月,130,刑法犯_騒乱,,0,0,0,0,0,0,0,0,0,0,0,0,0
120,人員【人】,2023000303,2023年3月,140,刑法犯_放火,,77,27,27,0,0,42,12,15,15,0,6,2,77
120,人員【人】,2023000303,2023年3月,150,刑法犯_住居侵入,,837,240,149,91,0,330,267,46,17,0,140,127,300
120,人員【人】,2023000303,2023年3月,160,刑法犯_文書偽造,,385,87,79,8,0,276,96,54,126,0,17,5,243
120,人員【人】,2023000303,2023年3月,191,刑法犯_強制わいせつ致死傷・監護者わいせつ致死傷,,36,11,11,0,0,22,6,15,1,0,2,1,24
120,人員【人】,2023000303,2023年3月,192,刑法犯_強姦致死傷・集団強姦致死傷,,7,0,0,0,0,7,0,6,1,0,0,0,0
120,人員【人】,2023000303,2023年3月,193,刑法犯_強制性交等致死傷・監護者性交等致死傷,,14,5,5,0,0,8,0,8,0,0,0,1,14
120,人員【人】,2023000303,2023年3月,194,刑法犯_強制わいせつ・監護者わいせつ,,515,129,129,0,0,341,151,177,13,1,11,33,336
120,人員【人】,2023000303,2023年3月,195,刑法犯_強姦・集団強姦,,11,2,2,0,0,9,0,7,2,0,0,0,1
120,人員【人】,2023000303,2023年3月,196,刑法犯_強制性交等・監護者性交等,,197,49,49,0,0,131,33,96,2,0,6,11,153
120,人員【人】,2023000303,2023年3月,197,刑法犯_その他,,331,122,26,96,0,84,74,8,2,0,111,14,137
120,人員【人】,2023000303,2023年3月,200,刑法犯_賭博・富くじ,,128,50,11,39,0,51,49,1,1,0,27,0,11
120,人員【人】,2023000303,2023年3月,210,刑法犯_職権濫用,,169,0,0,0,0,169,3,16,150,0,0,0,116
120,人員【人】,2023000303,2023年3月,220,刑法犯_収賄,,72,9,9,0,0,63,2,0,61,0,0,0,2
120,人員【人】,2023000303,2023年3月,230,刑法犯_贈賄,,51,8,7,1,0,42,2,0,40,0,1,0,4
120,人員【人】,2023000303,2023年3月,240,刑法犯_殺人,,237,25,25,0,0,195,6,57,132,10,4,3,227
120,人員【人】,2023000303,2023年3月,250,刑法犯_傷害致死,,21,14,14,0,0,7,0,5,2,0,0,0,5
120,人員【人】,2023000303,2023年3月,260,刑法犯_傷害,,"2,773",634,198,436,0,"1,478","1,084",348,46,2,415,244,"2,125"
120,人員【人】,2023000303,2023年3月,270,刑法犯_暴行,,"2,121",487,78,409,0,"1,302","1,111",178,13,0,238,94,"1,162"
120,人員【人】,2023000303,2023年3月,280,刑法犯_凶器準備集合・同結集,,1,0,0,0,0,1,0,1,0,0,0,0,3
120,人員【人】,2023000303,2023年3月,290,刑法犯_危険運転致傷,,75,48,48,0,0,15,5,9,1,0,7,5,162
120,人員【人】,2023000303,2023年3月,300,刑法犯_危険運転致死,,5,3,3,0,0,1,1,0,0,0,0,1,3
120,人員【人】,2023000303,2023年3月,310,刑法犯_業務上過失致死傷,,221,43,1,42,0,136,49,77,10,0,41,1,274
120,人員【人】,2023000303,2023年3月,320,刑法犯_重過失致死傷,,205,15,4,11,0,142,114,28,0,0,19,29,251
120,人員【人】,2023000303,2023年3月,330,刑法犯_過失致死傷,,456,36,0,36,0,322,41,20,261,0,38,60,98
120,人員【人】,2023000303,2023年3月,380,刑法犯_過失運転致傷,,"27,951","4,406",367,"4,039",0,"21,030","20,122",817,91,11,"1,906",598,"5,915"
120,人員【人】,2023000303,2023年3月,390,刑法犯_過失運転致死,,396,200,143,57,0,123,16,96,11,0,72,1,629
120,人員【人】,2023000303,2023年3月,411,刑法犯_過失運転致死傷アルコール等影響発覚免脱,,12,7,7,0,0,5,2,2,1,0,0,0,12
120,人員【人】,2023000303,2023年3月,460,刑法犯_無免許過失運転致傷,,128,57,57,0,0,35,21,7,7,2,12,22,196
120,人員【人】,2023000303,2023年3月,470,刑法犯_無免許過失運転致死,,1,1,1,0,0,0,0,0,0,0,0,0,4
120,人員【人】,2023000303,2023年3月,480,刑法犯_窃盗,,"9,489","3,110","2,523",587,0,"4,106","3,176",781,149,10,"1,063","1,200","3,928"
120,人員【人】,2023000303,2023年3月,490,刑法犯_強盗致死傷・強盗・強制性交等・同致死,,147,42,42,0,0,85,1,64,20,0,4,16,99
120,人員【人】,2023000303,2023年3月,500,刑法犯_その他の強盗,,93,32,32,0,0,49,7,27,15,0,3,9,47
120,人員【人】,2023000303,2023年3月,510,刑法犯_詐欺,,"2,380",980,980,0,0,"1,282",704,552,26,4,45,69,"1,236"
120,人員【人】,2023000303,2023年3月,520,刑法犯_恐喝,,252,42,42,0,0,146,54,85,7,0,11,53,80
120,人員【人】,2023000303,2023年3月,530,刑法犯_横領・背任,,869,167,125,42,0,535,402,114,19,1,49,117,459
120,人員【人】,2023000303,2023年3月,540,刑法犯_盗品等関係,,121,21,21,0,0,60,18,41,1,0,5,35,34
120,人員【人】,2023000303,2023年3月,550,刑法犯_暴力行為等処罰に関する法律,,280,57,36,21,0,160,134,26,0,0,30,33,78
120,人員【人】,2023000303,2023年3月,560,刑法犯_その他の刑法犯,,"2,697",514,257,257,0,"1,754",578,476,700,0,284,145,"1,383"
120,人員【人】,2023000303,2023年3月,570,特別法犯(道路交通法等違反を除く。),,"12,302","4,329","2,153","2,176",0,"5,426","3,906","1,350",170,12,"2,130",405,"5,711"
120,人員【人】,2023000303,2023年3月,580,特別法犯(道路交通法等違反を除く。)_銃砲刀剣類所持等取締法,,608,82,25,57,0,433,372,37,24,1,78,14,264
120,人員【人】,2023000303,2023年3月,590,特別法犯(道路交通法等違反を除く。)_大麻取締法,,"1,118",429,429,0,0,566,240,317,9,0,29,94,351
120,人員【人】,2023000303,2023年3月,600,特別法犯(道路交通法等違反を除く。)_麻薬及び向精神薬取締法,,218,123,123,0,0,82,17,62,3,1,4,8,70
120,人員【人】,2023000303,2023年3月,610,特別法犯(道路交通法等違反を除く。)_覚醒剤取締法,,"1,119",631,631,0,0,413,94,274,45,1,65,9,348
120,人員【人】,2023000303,2023年3月,620,特別法犯(道路交通法等違反を除く。)_あへん法,,0,0,0,0,0,0,0,0,0,0,0,0,0
120,人員【人】,2023000303,2023年3月,630,特別法犯(道路交通法等違反を除く。)_その他の特別法犯,,"9,239","3,064",945,"2,119",0,"3,932","3,183",660,89,9,"1,954",280,"4,678"
120,人員【人】,2023000303,2023年3月,640,道路交通法等違反,,"22,618","8,131",744,"7,387",0,"9,580","8,823",545,212,24,"4,059",824,"4,947"
120,人員【人】,2023000303,2023年3月,650,道路交通法等違反_道路交通法,,"22,382","8,025",744,"7,281",0,"9,457","8,705",540,212,24,"4,052",824,"4,936"
120,人員【人】,2023000303,2023年3月,660,道路交通法等違反_自動車の保管場所の確保等に関する法律,,236,106,0,106,0,123,118,5,0,0,7,0,11
120,人員【人】,2023000202,2023年2月,100,総数,,"69,810","17,604","5,629","11,975",0,"39,751","35,430","3,059","1,262",27,"9,083","3,345","42,581"
120,人員【人】,2023000202,2023年2月,110,刑法犯,,"42,288","8,137","3,806","4,331",0,"28,403","25,275","2,128","1,000",12,"3,482","2,254","27,511"
120,人員【人】,2023000202,2023年2月,120,刑法犯_公務執行妨害,,162,60,26,34,0,57,48,7,2,0,37,8,205
120,人員【人】,2023000202,2023年2月,130,刑法犯_騒乱,,0,0,0,0,0,0,0,0,0,0,0,0,0
120,人員【人】,2023000202,2023年2月,140,刑法犯_放火,,68,21,21,0,0,39,10,15,14,0,5,3,98
120,人員【人】,2023000202,2023年2月,150,刑法犯_住居侵入,,518,149,90,59,0,206,159,44,3,0,81,82,463
120,人員【人】,2023000202,2023年2月,160,刑法犯_文書偽造,,208,72,65,7,0,114,49,24,41,0,14,8,338
120,人員【人】,2023000202,2023年2月,191,刑法犯_強制わいせつ致死傷・監護者わいせつ致死傷,,26,9,9,0,0,17,5,11,1,0,0,0,41
120,人員【人】,2023000202,2023年2月,192,刑法犯_強姦致死傷・集団強姦致死傷,,6,1,1,0,0,5,0,4,1,0,0,0,1
120,人員【人】,2023000202,2023年2月,193,刑法犯_強制性交等致死傷・監護者性交等致死傷,,9,0,0,0,0,9,2,7,0,0,0,0,17
120,人員【人】,2023000202,2023年2月,194,刑法犯_強制わいせつ・監護者わいせつ,,286,87,87,0,0,170,85,66,19,0,8,21,488
120,人員【人】,2023000202,2023年2月,195,刑法犯_強姦・集団強姦,,5,0,0,0,0,5,0,4,1,0,0,0,6
120,人員【人】,2023000202,2023年2月,196,刑法犯_強制性交等・監護者性交等,,82,28,28,0,0,46,15,31,0,0,2,6,225
120,人員【人】,2023000202,2023年2月,197,刑法犯_その他,,201,68,7,61,0,59,56,3,0,0,62,12,197
120,人員【人】,2023000202,2023年2月,200,刑法犯_賭博・富くじ,,39,19,11,8,0,11,8,3,0,0,8,1,74
120,人員【人】,2023000202,2023年2月,210,刑法犯_職権濫用,,44,0,0,0,0,43,2,10,31,0,1,0,187
120,人員【人】,2023000202,2023年2月,220,刑法犯_収賄,,5,3,3,0,0,2,1,1,0,0,0,0,61
120,人員【人】,2023000202,2023年2月,230,刑法犯_贈賄,,7,4,4,0,0,3,3,0,0,0,0,0,46
120,人員【人】,2023000202,2023年2月,240,刑法犯_殺人,,76,15,15,0,0,51,6,22,23,4,4,2,301
120,人員【人】,2023000202,2023年2月,250,刑法犯_傷害致死,,6,4,4,0,0,1,0,1,0,0,1,0,9
120,人員【人】,2023000202,2023年2月,260,刑法犯_傷害,,"1,605",372,127,245,0,836,645,174,17,0,248,149,"2,717"
120,人員【人】,2023000202,2023年2月,270,刑法犯_暴行,,"1,313",335,52,283,0,750,670,69,11,0,168,60,"1,423"
120,人員【人】,2023000202,2023年2月,280,刑法犯_凶器準備集合・同結集,,0,0,0,0,0,0,0,0,0,0,0,0,1
120,人員【人】,2023000202,2023年2月,290,刑法犯_危険運転致傷,,27,18,18,0,0,5,0,5,0,0,1,3,189
120,人員【人】,2023000202,2023年2月,300,刑法犯_危険運転致死,,0,0,0,0,0,0,0,0,0,0,0,0,6
120,人員【人】,2023000202,2023年2月,310,刑法犯_業務上過失致死傷,,95,19,3,16,0,56,28,24,4,1,19,0,327
120,人員【人】,2023000202,2023年2月,320,刑法犯_重過失致死傷,,172,9,1,8,0,135,115,20,0,0,12,16,272
120,人員【人】,2023000202,2023年2月,330,刑法犯_過失致死傷,,401,8,0,8,0,306,19,6,281,0,29,58,123
120,人員【人】,2023000202,2023年2月,380,刑法犯_過失運転致傷,,"26,039","3,113",145,"2,968",0,"20,763","20,230",463,70,6,"1,591",566,"7,719"
120,人員【人】,2023000202,2023年2月,390,刑法犯_過失運転致死,,172,96,65,31,0,39,6,32,1,0,35,2,690
120,人員【人】,2023000202,2023年2月,411,刑法犯_過失運転致死傷アルコール等影響発覚免脱,,5,5,5,0,0,0,0,0,0,0,0,0,18
120,人員【人】,2023000202,2023年2月,460,刑法犯_無免許過失運転致傷,,77,39,39,0,0,13,8,3,2,0,10,15,243
120,人員【人】,2023000202,2023年2月,470,刑法犯_無免許過失運転致死,,1,1,1,0,0,0,0,0,0,0,0,0,3
120,人員【人】,2023000202,2023年2月,480,刑法犯_窃盗,,"6,757","2,308","1,901",407,0,"2,704","2,097",494,113,1,850,894,"5,562"
120,人員【人】,2023000202,2023年2月,490,刑法犯_強盗致死傷・強盗・強制性交等・同致死,,84,32,32,0,0,33,1,25,7,0,3,16,134
120,人員【人】,2023000202,2023年2月,500,刑法犯_その他の強盗,,75,38,38,0,0,25,3,10,12,0,3,9,80
120,人員【人】,2023000202,2023年2月,510,刑法犯_詐欺,,"1,323",670,670,0,0,553,348,184,21,0,40,60,"2,173"
120,人員【人】,2023000202,2023年2月,520,刑法犯_恐喝,,138,42,42,0,0,52,22,28,2,0,2,42,217
120,人員【人】,2023000202,2023年2月,530,刑法犯_横領・背任,,551,102,78,24,0,315,270,39,6,0,34,100,615
120,人員【人】,2023000202,2023年2月,540,刑法犯_盗品等関係,,80,22,22,0,0,19,8,11,0,0,4,35,72
120,人員【人】,2023000202,2023年2月,550,刑法犯_暴力行為等処罰に関する法律,,143,39,22,17,0,72,66,6,0,0,20,12,143
120,人員【人】,2023000202,2023年2月,560,刑法犯_その他の刑法犯,,"1,482",329,174,155,0,889,290,282,317,0,190,74,"2,027"
120,人員【人】,2023000202,2023年2月,570,特別法犯(道路交通法等違反を除く。),,"7,500","2,789","1,391","1,398",0,"2,952","2,279",567,106,2,"1,449",308,"8,128"
120,人員【人】,2023000202,2023年2月,580,特別法犯(道路交通法等違反を除く。)_銃砲刀剣類所持等取締法,,423,60,21,39,0,295,257,17,21,0,56,12,324
120,人員【人】,2023000202,2023年2月,590,特別法犯(道路交通法等違反を除く。)_大麻取締法,,687,293,293,0,0,304,137,160,7,1,35,54,671
120,人員【人】,2023000202,2023年2月,600,特別法犯(道路交通法等違反を除く。)_麻薬及び向精神薬取締法,,108,61,61,0,0,33,8,24,1,0,6,8,126
120,人員【人】,2023000202,2023年2月,610,特別法犯(道路交通法等違反を除く。)_覚醒剤取締法,,721,476,476,0,0,193,56,113,24,0,50,2,594
120,人員【人】,2023000202,2023年2月,620,特別法犯(道路交通法等違反を除く。)_あへん法,,0,0,0,0,0,0,0,0,0,0,0,0,0
120,人員【人】,2023000202,2023年2月,630,特別法犯(道路交通法等違反を除く。)_その他の特別法犯,,"5,561","1,899",540,"1,359",0,"2,127","1,821",253,53,1,"1,302",232,"6,413"
120,人員【人】,2023000202,2023年2月,640,道路交通法等違反,,"20,022","6,678",432,"6,246",0,"8,396","7,876",364,156,13,"4,152",783,"6,942"
120,人員【人】,2023000202,2023年2月,650,道路交通法等違反_道路交通法,,"19,929","6,629",432,"6,197",0,"8,362","7,843",363,156,13,"4,142",783,"6,866"
120,人員【人】,2023000202,2023年2月,660,道路交通法等違反_自動車の保管場所の確保等に関する法律,,93,49,0,49,0,34,33,1,0,0,10,0,76
120,人員【人】,2023000101,2023年1月,100,総数,,"59,947","12,902","3,137","9,765",0,"36,711","33,462","2,330",919,37,"7,578","2,719","35,868"
120,人員【人】,2023000101,2023年1月,110,刑法犯,,"36,102","4,961","2,155","2,806",0,"26,718","24,376","1,632",710,16,"2,663","1,744","23,373"
120,人員【人】,2023000101,2023年1月,120,刑法犯_公務執行妨害,,113,30,10,20,0,53,35,18,0,1,29,0,155
120,人員【人】,2023000101,2023年1月,130,刑法犯_騒乱,,0,0,0,0,0,0,0,0,0,0,0,0,0
120,人員【人】,2023000101,2023年1月,140,刑法犯_放火,,45,11,11,0,0,26,8,11,7,0,7,1,101
120,人員【人】,2023000101,2023年1月,150,刑法犯_住居侵入,,375,87,55,32,0,157,125,27,5,0,65,66,379
120,人員【人】,2023000101,2023年1月,160,刑法犯_文書偽造,,113,30,22,8,0,67,23,17,27,0,13,3,317
120,人員【人】,2023000101,2023年1月,191,刑法犯_強制わいせつ致死傷・監護者わいせつ致死傷,,11,3,3,0,0,7,3,3,1,0,1,0,30
120,人員【人】,2023000101,2023年1月,192,刑法犯_強姦致死傷・集団強姦致死傷,,0,0,0,0,0,0,0,0,0,0,0,0,2
120,人員【人】,2023000101,2023年1月,193,刑法犯_強制性交等致死傷・監護者性交等致死傷,,1,0,0,0,0,1,0,1,0,0,0,0,14
120,人員【人】,2023000101,2023年1月,194,刑法犯_強制わいせつ・監護者わいせつ,,195,39,39,0,0,128,64,57,7,0,5,23,433
120,人員【人】,2023000101,2023年1月,195,刑法犯_強姦・集団強姦,,2,0,0,0,0,2,0,2,0,0,0,0,5
120,人員【人】,2023000101,2023年1月,196,刑法犯_強制性交等・監護者性交等,,79,17,17,0,0,59,18,41,0,0,1,2,175
120,人員【人】,2023000101,2023年1月,197,刑法犯_その他,,160,45,10,35,0,47,41,5,1,0,57,11,187
120,人員【人】,2023000101,2023年1月,200,刑法犯_賭博・富くじ,,2,0,0,0,0,2,2,0,0,0,0,0,40
120,人員【人】,2023000101,2023年1月,210,刑法犯_職権濫用,,29,0,0,0,0,29,0,6,23,0,0,0,102
120,人員【人】,2023000101,2023年1月,220,刑法犯_収賄,,2,2,2,0,0,0,0,0,0,0,0,0,61
120,人員【人】,2023000101,2023年1月,230,刑法犯_贈賄,,2,2,2,0,0,0,0,0,0,0,0,0,48
120,人員【人】,2023000101,2023年1月,240,刑法犯_殺人,,57,17,17,0,0,29,5,11,13,6,3,2,293
120,人員【人】,2023000101,2023年1月,250,刑法犯_傷害致死,,6,4,4,0,0,2,0,0,2,0,0,0,9
120,人員【人】,2023000101,2023年1月,260,刑法犯_傷害,,"1,308",297,109,188,0,676,559,100,17,1,214,120,"2,341"
120,人員【人】,2023000101,2023年1月,270,刑法犯_暴行,,"1,110",251,40,211,0,654,570,79,5,0,141,64,"1,283"
120,人員【人】,2023000101,2023年1月,280,刑法犯_凶器準備集合・同結集,,1,1,1,0,0,0,0,0,0,0,0,0,0
120,人員【人】,2023000101,2023年1月,290,刑法犯_危険運転致傷,,25,17,17,0,0,5,1,4,0,0,1,2,149
120,人員【人】,2023000101,2023年1月,300,刑法犯_危険運転致死,,5,5,5,0,0,0,0,0,0,0,0,0,5
120,人員【人】,2023000101,2023年1月,310,刑法犯_業務上過失致死傷,,67,14,0,14,0,27,14,13,0,0,26,0,304
120,人員【人】,2023000101,2023年1月,320,刑法犯_重過失致死傷,,147,9,0,9,0,112,83,28,1,0,8,18,214
120,人員【人】,2023000101,2023年1月,330,刑法犯_過失致死傷,,288,12,0,12,0,201,17,6,178,0,14,61,95
120,人員【人】,2023000101,2023年1月,380,刑法犯_過失運転致傷,,"24,735","1,987",122,"1,865",0,"21,009","20,590",369,50,4,"1,250",485,"6,306"
120,人員【人】,2023000101,2023年1月,390,刑法犯_過失運転致死,,129,57,38,19,0,38,4,30,4,1,27,6,600
120,人員【人】,2023000101,2023年1月,411,刑法犯_過失運転致死傷アルコール等影響発覚免脱,,3,2,2,0,0,0,0,0,0,0,1,0,18
120,人員【人】,2023000101,2023年1月,460,刑法犯_無免許過失運転致傷,,50,22,22,0,0,11,4,6,1,0,6,11,196
120,人員【人】,2023000101,2023年1月,470,刑法犯_無免許過失運転致死,,1,1,1,0,0,0,0,0,0,0,0,0,4
120,人員【人】,2023000101,2023年1月,480,刑法犯_窃盗,,"4,375","1,352","1,099",253,0,"1,848","1,400",347,101,2,533,640,"4,919"
120,人員【人】,2023000101,2023年1月,490,刑法犯_強盗致死傷・強盗・強制性交等・同致死,,39,4,4,0,0,34,0,30,4,0,1,0,101
120,人員【人】,2023000101,2023年1月,500,刑法犯_その他の強盗,,53,15,15,0,0,28,4,21,3,0,3,7,76
120,人員【人】,2023000101,2023年1月,510,刑法犯_詐欺,,778,295,295,0,0,399,239,148,12,0,42,42,"1,802"
120,人員【人】,2023000101,2023年1月,520,刑法犯_恐喝,,104,19,19,0,0,55,39,16,0,0,11,19,176
120,人員【人】,2023000101,2023年1月,530,刑法犯_横領・背任,,440,57,38,19,0,265,231,28,6,0,29,89,527
120,人員【人】,2023000101,2023年1月,540,刑法犯_盗品等関係,,37,4,4,0,0,15,6,8,1,0,3,15,48
120,人員【人】,2023000101,2023年1月,550,刑法犯_暴力行為等処罰に関する法律,,156,33,18,15,0,97,87,9,1,0,23,3,103
120,人員【人】,2023000101,2023年1月,560,刑法犯_その他の刑法犯,,"1,059",220,114,106,0,635,204,191,240,1,149,54,"1,755"
